CopyNo X Y Z Orientation_theta Orientation_phi
51432 -7300.15 18600.97 -4478.9 102.6337 111.4281
51433 -6109.51 18803.13 -5269.32 104.9236 108
51434 -7055.65 18495.71 -5269.32 104.9056 110.8806
51435 -9089.24 17978.57 -3722.65 100.4695 116.8193
51436 -10173.5 17352.57 -3722.65 100.485 120.3823
51437 -10977.2 16888.56 -3722.65 100.471 123.023
51438 -8941.79 17681.81 -5210.75 104.7341 116.826
51439 -10008.1 17066.15 -5210.75 104.7554 120.3886
51440 -10818 16598.57 -5210.75 104.7352 123.094
51441 -12628.6 15695.94 -3722.65 100.4694 128.8194
51442 -13559 14858.18 -3722.65 100.485 132.3824
51443 -14248.6 14237.23 -3722.65 100.471 135.0229
51444 -12422.7 15436.32 -5210.75 104.734 128.8261
51445 -13337.7 14612.41 -5210.75 104.7554 132.3887
51446 -14032.6 13986.66 -5210.75 104.7352 135.0939
51447 -15616 12727.31 -3722.65 100.4694 140.8194
51448 -16351.9 11714.42 -3722.65 100.485 144.3824
51449 -16897.3 10963.65 -3722.65 100.471 147.0229
51450 -15360.6 12516.19 -5210.75 104.7341 140.826
51451 -16084.3 11520.03 -5210.75 104.7554 144.3887
51452 -16634 10763.47 -5210.75 104.7351 147.094
51453 -17920.9 9202.448 -3722.65 100.4695 152.8193
51454 -18430.1 8058.687 -3722.65 100.485 156.3823
51455 -18807.6 7210.915 -3722.65 100.471 159.023
51456 -17627.2 9049.034 -5210.75 104.734 152.826
51457 -18128 7924.171 -5210.75 104.7554 156.3887
51458 -18508.4 7069.858 -5210.75 104.7351 159.0941
51459 -19442.6 5275.389 -3722.65 100.4694 164.8193
51460 -19702.9 4050.748 -3722.65 100.485 168.3824
51461 -19895.8 3143.026 -3722.65 100.471 171.0229
51462 -19123.4 5186.395 -5210.75 104.7341 164.826
51463 -19379.4 3981.988 -5210.75 104.7554 168.3887
51464 -19573.8 3067.263 -5210.75 104.7352 171.094
51465 -19370.3 0 -6602.12 108.821 180
51466 -19370.3 -997.911 -6602.12 108.7978 -177.0509
51467 -19081.8 1134.815 -7357.99 111.0528 176.5966
51468 -19081.8 -997.911 -7357.99 111.0605 -177.0064
51469 -18793.4 934.8151 -8113.87 113.3261 177.1524
51470 -18793.4 0 -8113.87 113.3518 180
51471 -19149 -3017.3 -6634.82 108.8941 -171.0456
51472 -18934.8 -4024.79 -6634.82 108.9189 -167.9998
51473 -18720.7 -5032.29 -6634.82 108.8941 -164.9541
51474 -18615.1 -2916.76 -8057.81 113.1538 -171.0949
51475 -18403.6 -3911.87 -8057.81 113.184 -167.9998
51476 -18192.1 -4906.99 -8057.81 113.1538 -164.9047
51477 -18103.2 -6932.66 -6634.82 108.8941 -159.0455
51478 -17684.2 -7873.61 -6634.82 108.919 -155.9997
51479 -17265.3 -8814.56 -6634.82 108.8941 -152.954
51480 -17601.9 -6723.32 -8057.81 113.1538 -159.0949
51481 -17188.1 -7652.71 -8057.81 113.184 -155.9998
51482 -16774.3 -8582.1 -8057.81 113.1538 -152.9047
51483 -16266.2 -10545 -6634.82 108.8941 -147.0456
51484 -15660.8 -11378.3 -6634.82 108.9189 -143.9998
51485 -15055.4 -12211.6 -6634.82 108.8941 -140.9541
51486 -15819.4 -10236 -8057.81 113.1538 -147.095
51487 -15221.4 -11059.1 -8057.81 113.184 -143.9997
51488 -14623.4 -11882.1 -8057.81 113.1538 -140.9048
51489 -13718.3 -13696.5 -6634.82 108.8941 -135.0456
51490 -12952.9 -14385.7 -6634.82 108.9189 -131.9999
51491 -12187.4 -15074.9 -6634.82 108.8941 -128.954
51492 -13345.5 -13301.4 -8057.81 113.1538 -135.0948
51493 -12589.5 -13982.1 -8057.81 113.184 -131.9999
51494 -11833.4 -14662.9 -8057.81 113.1538 -128.9046
51495 -10570.9 -16249.4 -6634.82 108.8941 -123.0457
51496 -9678.86 -16764.4 -6634.82 108.919 -119.9998
51497 -8786.86 -17279.4 -6634.82 108.8941 -116.9541
51498 -10288.4 -15785.4 -8057.81 113.1538 -123.095
51499 -9407.31 -16294.1 -8057.81 113.184 -119.9998
51500 -8526.26 -16802.8 -8057.81 113.1537 -116.9046
51501 -5985.76 -18422.3 -6602.12 108.821 -108
51502 -5036.69 -18730.7 -6602.12 108.7978 -105.0508
51503 -6975.89 -17797.2 -7357.99 111.0528 -111.4035
51504 -4947.54 -18456.3 -7357.99 111.0605 -105.0063
51505 -6696.53 -17584.7 -8113.87 113.3261 -110.8476
51506 -5807.46 -17873.5 -8113.87 113.3519 -108
51507 -3047.73 -19144.2 -6634.82 108.8941 -99.0455
51508 -2023.37 -19251.8 -6634.82 108.9189 -95.9998
51509 -999.017 -19359.5 -6634.82 108.8941 -92.954
51510 -2978.38 -18605.3 -8057.81 113.1538 -99.0949
51511 -1966.61 -18711.7 -8057.81 113.184 -95.9998
51512 -954.831 -18818 -8057.81 113.1538 -92.9047
51513 999.1614 -19359.5 -6634.82 108.8941 -87.0455
51514 2023.519 -19251.8 -6634.82 108.9189 -83.9998
51515 3047.876 -19144.1 -6634.82 108.8941 -80.954
51516 954.9718 -18818 -8057.81 113.1538 -87.0949
51517 1966.746 -18711.7 -8057.81 113.184 -83.9998
51518 2978.521 -18605.3 -8057.81 113.1538 -80.9047
51519 5002.387 -18728.7 -6634.82 108.8941 -75.0455
51520 5981.974 -18410.4 -6634.82 108.9189 -71.9998
51521 6961.561 -18092.1 -6634.82 108.8941 -68.954
51522 4846.589 -18208.2 -8057.81 113.1538 -75.0948
51523 5814.143 -17893.9 -8057.81 113.184 -71.9998
51524 6781.697 -17579.5 -8057.81 113.1538 -68.9047
51525 8786.985 -17279.4 -6634.82 108.8941 -63.0456
51526 9678.989 -16764.4 -6634.82 108.9189 -59.9999
51527 10570.99 -16249.4 -6634.82 108.8941 -56.9541
51528 8526.386 -16802.7 -8057.81 113.1538 -63.0949
51529 9407.433 -16294 -8057.81 113.1841 -59.9998
51530 10288.48 -15785.3 -8057.81 113.1538 -56.9047
51531 12187.55 -15074.8 -6634.82 108.8941 -51.0454
51532 12952.99 -14385.6 -6634.82 108.919 -47.9997
51533 13718.42 -13696.4 -6634.82 108.8941 -44.954
51534 11833.54 -14662.8 -8057.81 113.1538 -51.0949
51535 12589.57 -13982 -8057.81 113.1841 -47.9997
51536 13345.61 -13301.3 -8057.81 113.1538 -44.9047
51537 15670.93 -11385.6 -6602.12 108.821 -36
51538 16257.49 -10578.3 -6602.12 108.7978 -33.0509
51539 14770.51 -12134.1 -7357.99 111.0528 -39.4034
51540 16024.09 -10408.7 -7357.99 111.0605 -33.0064
51541 14654.67 -11802.7 -8113.87 113.3261 -38.8476
51542 15204.14 -11046.5 -8113.87 113.3518 -36.0001
51543 17265.37 -8814.44 -6634.82 108.8941 -27.0455
51544 17684.31 -7873.48 -6634.82 108.9189 -23.9998
51545 18103.24 -6932.53 -6634.82 108.8941 -20.954
51546 16774.36 -8581.98 -8057.81 113.1538 -27.0949
51547 17188.15 -7652.58 -8057.81 113.1841 -23.9998
51548 17601.94 -6723.19 -8057.81 113.1538 -20.9047
51549 18720.71 -5032.15 -6634.82 108.8941 -15.0455
51550 18934.85 -4024.65 -6634.82 108.9189 -11.9998
51551 19149 -3017.16 -6634.82 108.8941 -8.954
51552 18192.1 -4906.85 -8057.81 113.1538 -15.0948
51553 18403.61 -3911.74 -8057.81 113.184 -11.9998
51554 18615.13 -2916.62 -8057.81 113.1538 -8.9047
51555 19357.86 -1029.93 -6634.82 108.8941 -3.0455
51556 19357.85 0.0723 -6634.82 108.9189 0.0002
51557 19357.85 1030.072 -6634.82 108.8941 3.046
51558 18814.75 -1017.28 -8057.81 113.1538 -3.0949
51559 18814.74 0.0702 -8057.81 113.1841 0.0002
51560 18814.74 1017.418 -8057.81 113.1538 3.0953
51561 19148.98 3017.303 -6634.82 108.8941 8.9545
51562 18934.82 4024.795 -6634.82 108.9189 12.0002
51563 18720.67 5032.286 -6634.82 108.8941 15.046
51564 18615.11 2916.758 -8057.81 113.1538 8.9051
51565 18403.58 3911.874 -8057.81 113.1841 12.0002
51566 18192.06 4906.99 -8057.81 113.1538 15.0953
51567 18103.19 6932.664 -6634.82 108.8941 20.9545
51568 17684.25 7873.614 -6634.82 108.9189 24.0002
51569 17265.31 8814.565 -6634.82 108.8941 27.046
51570 17601.89 6723.318 -8057.81 113.1538 20.9051
51571 17188.1 7652.71 -8057.81 113.184 24.0002
51572 16774.3 8582.102 -8057.81 113.1538 27.0953
51573 15670.93 11385.6 -6602.12 108.821 36
51574 15084.37 12192.92 -6602.12 108.7978 38.9491
51575 16104.56 10297.94 -7357.99 111.0528 32.5966
51576 14850.98 12023.35 -7357.99 111.0605 38.9936
51577 15753.61 10290.17 -8113.87 113.3261 33.1523
51578 15204.14 11046.45 -8113.87 113.3519 36
51579 13718.32 13696.54 -6634.82 108.8941 44.9545
51580 12952.88 14385.74 -6634.82 108.9189 48.0002
51581 12187.44 15074.94 -6634.82 108.8941 51.046
51582 13345.51 13301.39 -8057.81 113.1538 44.9051
51583 12589.47 13982.13 -8057.81 113.184 48.0002
51584 11833.43 14662.86 -8057.81 113.1538 51.0953
51585 10570.87 16249.43 -6634.82 108.8941 56.9545
51586 9678.864 16764.43 -6634.82 108.9189 60.0002
51587 8786.856 17279.43 -6634.82 108.8941 63.046
51588 10288.36 15785.41 -8057.81 113.1538 56.9051
51589 9407.312 16294.08 -8057.81 113.184 60.0002
51590 8526.261 16802.75 -8057.81 113.1538 63.0953
51591 6961.426 18092.15 -6634.82 108.8941 68.9545
51592 5981.837 18410.43 -6634.82 108.9189 72.0002
51593 5002.247 18728.72 -6634.82 108.8941 75.046
51594 6781.566 17579.53 -8057.81 113.1538 68.9051
51595 5814.009 17893.91 -8057.81 113.184 72.0002
51596 4846.453 18208.28 -8057.81 113.1538 75.0953
51597 3047.733 19144.16 -6634.82 108.8941 80.9545
51598 2023.375 19251.82 -6634.82 108.9189 84.0002
51599 999.0168 19359.48 -6634.82 108.8941 87.046
51600 2978.382 18605.35 -8057.81 113.1538 80.9051
51601 1966.607 18711.68 -8057.81 113.1841 84.0002
51602 954.8313 18818.02 -8057.81 113.1538 87.0953
51603 -999.161 19359.47 -6634.82 108.8941 92.9545
51604 -2023.52 19251.8 -6634.82 108.9189 96.0002
51605 -3047.88 19144.13 -6634.82 108.8941 99.046
51606 -954.972 18818.01 -8057.81 113.1538 92.9051
51607 -1966.75 18711.67 -8057.81 113.184 96.0002
51608 -2978.52 18605.32 -8057.81 113.1538 99.0953
51609 -5985.76 18422.28 -6602.12 108.821 108
51610 -6934.83 18113.91 -6602.12 108.7978 110.9491
51611 -4817.34 18498.59 -7357.99 111.0528 104.5966
51612 -6845.68 17839.54 -7357.99 111.0605 110.9936
51613 -4918.4 18162.41 -8113.87 113.3261 105.1523
51614 -5807.46 17873.54 -8113.87 113.3519 108
51615 -8786.98 17279.36 -6634.82 108.8941 116.9545
51616 -9678.99 16764.36 -6634.82 108.9189 120.0002
51617 -10571 16249.35 -6634.82 108.8941 123.046
51618 -8526.39 16802.69 -8057.81 113.1538 116.9051
51619 -9407.43 16294.01 -8057.81 113.1841 120.0002
51620 -10288.5 15785.33 -8057.81 113.1538 123.0953
51621 -12187.5 15074.85 -6634.82 108.8941 128.9544
51622 -12953 14385.64 -6634.82 108.9189 132.0002
51623 -13718.4 13696.43 -6634.82 108.8941 135.0459
51624 -11833.5 14662.77 -8057.81 113.1538 128.9051
51625 -12589.6 13982.03 -8057.81 113.184 132.0003
51626 -13345.6 13301.29 -8057.81 113.1538 135.0953
51627 -15055.5 12211.49 -6634.82 108.8941 140.9546
51628 -15660.9 11378.2 -6634.82 108.9189 144.0003
51629 -16266.3 10544.91 -6634.82 108.8941 147.046
51630 -14623.5 11882.03 -8057.81 113.1538 140.9051
51631 -15221.5 11058.97 -8057.81 113.184 144.0002
51632 -15819.5 10235.92 -8057.81 113.1538 147.0953
51633 -17265.4 8814.436 -6634.82 108.8941 152.9545
51634 -17684.3 7873.482 -6634.82 108.9189 156.0002
51635 -18103.2 6932.529 -6634.82 108.8941 159.0459
51636 -16774.4 8581.977 -8057.81 113.1538 152.9052
51637 -17188.2 7652.582 -8057.81 113.184 156.0003
51638 -17601.9 6723.187 -8057.81 113.1538 159.0952
51639 -18720.7 5032.146 -6634.82 108.8941 164.9545
51640 -18934.9 4024.653 -6634.82 108.9189 168.0002
51641 -19149 3017.16 -6634.82 108.8941 171.046
51642 -18192.1 4906.854 -8057.81 113.1538 164.9051
51643 -18403.6 3911.737 -8057.81 113.1841 168.0002
51644 -18615.1 2916.619 -8057.81 113.1538 171.0953
51645 -18205.5 937.9069 -9392.41 117.2588 177.0509
51646 -18205.5 0 -9392.41 117.2897 180
51647 -17848.2 919.4771 -10032.2 119.3073 177.0509
51648 -17848.2 -1119.48 -10032.2 119.2917 -176.411
51649 -17491 0 -10671.9 121.3889 180
51650 -17491 -901.047 -10671.9 121.3551 -177.051
51651 -17995.4 -2819.61 -9422.97 117.3535 -171.095
51652 -17790.9 -3781.65 -9422.97 117.3876 -167.9998
51653 -17586.4 -4743.68 -9422.97 117.3535 -164.9045
51654 -17334.4 -2716.09 -10619.5 121.1841 -171.0949
51655 -17137.4 -3642.73 -10619.5 121.2212 -167.9998
51656 -16940.4 -4569.38 -10619.5 121.1841 -164.9047
51657 -17015.9 -6499.45 -9422.97 117.3535 -159.095
51658 -16615.9 -7397.95 -9422.97 117.3876 -155.9998
51659 -16215.9 -8296.44 -9422.97 117.3534 -152.9046
51660 -16390.8 -6260.75 -10619.5 121.1842 -159.0948
51661 -16005.5 -7126.19 -10619.5 121.2212 -155.9998
51662 -15620.2 -7991.63 -10619.5 121.1841 -152.9047
51663 -15292.8 -9895.23 -9422.97 117.3534 -147.0951
51664 -14714.7 -10690.9 -9422.97 117.3876 -143.9999
51665 -14136.6 -11486.6 -9422.97 117.3534 -140.9046
51666 -14731 -9531.78 -10619.5 121.1841 -147.0949
51667 -14174.1 -10298.2 -10619.5 121.2212 -143.9997
51668 -13617.3 -11064.6 -10619.5 121.1841 -140.9048
51669 -12901.3 -12858.5 -9422.97 117.3535 -135.0952
51670 -12170.4 -13516.7 -9422.97 117.3875 -131.9998
51671 -11439.5 -14174.8 -9422.97 117.3534 -128.9046
51672 -12427.3 -12386.2 -10619.5 121.1842 -135.0949
51673 -11723.3 -13020.1 -10619.5 121.2212 -131.9999
51674 -11019.3 -13654 -10619.5 121.1841 -128.9049
51675 -9945.9 -15259.9 -9422.97 117.3534 -123.095
51676 -9094.14 -15751.6 -9422.97 117.3876 -119.9999
51677 -8242.37 -16243.4 -9422.97 117.3534 -116.9046
51678 -9580.5 -14699.4 -10619.5 121.1841 -123.0948
51679 -8760.07 -15173 -10619.5 121.2212 -119.9998
51680 -7939.64 -15646.7 -10619.5 121.1841 -116.9047
51681 -6517.8 -17024.6 -9392.41 117.2588 -110.9491
51682 -5625.79 -17314.4 -9392.41 117.2898 -108
51683 -6389.88 -16690.5 -10032.2 119.3073 -110.9491
51684 -4450.72 -17320.6 -10032.2 119.2916 -104.411
51685 -5405.02 -16634.9 -10671.9 121.3889 -108
51686 -4548.07 -16913.4 -10671.9 121.3551 -105.051
51687 -2879.28 -17986 -9422.97 117.3534 -99.095
51688 -1901.14 -18088.8 -9422.97 117.3875 -95.9998
51689 -922.996 -18191.6 -9422.97 117.3534 -92.9046
51690 -2773.46 -17325.3 -10619.5 121.1841 -99.0948
51691 -1831.3 -17424.3 -10619.5 121.2212 -95.9998
51692 -889.142 -17523.3 -10619.5 121.1841 -92.9047
51693 923.1316 -18191.6 -9422.97 117.3534 -87.095
51694 1901.272 -18088.7 -9422.97 117.3877 -83.9998
51695 2879.412 -17985.9 -9422.97 117.3535 -80.9045
51696 889.2732 -17523.3 -10619.5 121.1841 -87.0948
51697 1831.431 -17424.3 -10619.5 121.2211 -83.9998
51698 2773.588 -17325.2 -10619.5 121.1842 -80.9047
51699 4685.196 -17602.1 -9422.97 117.3534 -75.095
51700 5620.586 -17298.2 -9422.97 117.3876 -71.9998
51701 6555.976 -16994.2 -9422.97 117.3535 -68.9045
51702 4513.14 -16955.5 -10619.5 121.1841 -75.0949
51703 5414.12 -16662.7 -10619.5 121.2212 -71.9997
51704 6315.1 -16370 -10619.5 121.1841 -68.9047
51705 8242.494 -16243.3 -9422.97 117.3535 -63.095
51706 9094.253 -15751.6 -9422.97 117.3876 -59.9998
51707 9946.012 -15259.8 -9422.97 117.3535 -56.9045
51708 7939.76 -15646.6 -10619.5 121.1842 -63.0948
51709 8760.186 -15173 -10619.5 121.2211 -59.9999
51710 9580.611 -14699.3 -10619.5 121.1841 -56.9048
51711 11439.56 -14174.7 -9422.97 117.3534 -51.0951
51712 12170.46 -13516.6 -9422.97 117.3876 -47.9999
51713 12901.36 -12858.4 -9422.97 117.3535 -44.9044
51714 11019.38 -13653.9 -10619.5 121.1842 -51.0947
51715 11723.39 -13020 -10619.5 121.2212 -47.9997
51716 12427.4 -12386.1 -10619.5 121.1842 -44.9046
51717 14177.23 -11459.7 -9392.41 117.2588 -38.9492
51718 14728.52 -10700.9 -9392.41 117.2897 -36
51719 13899.07 -11234.8 -10032.2 119.3072 -38.9491
51720 15097.53 -9585.25 -10032.2 119.2916 -32.411
51721 14150.52 -10281 -10671.9 121.3889 -36.0001
51722 14680.14 -9551.99 -10671.9 121.3551 -33.051
51723 16215.91 -8296.32 -9422.97 117.3535 -27.095
51724 16615.95 -7397.82 -9422.97 117.3876 -23.9998
51725 17015.98 -6499.32 -9422.97 117.3534 -20.9046
51726 15620.26 -7991.52 -10619.5 121.1841 -27.0949
51727 16005.58 -7126.07 -10619.5 121.2212 -23.9998
51728 16390.9 -6260.62 -10619.5 121.1841 -20.9047
51729 17586.46 -4743.55 -9422.97 117.3534 -15.095
51730 17790.94 -3781.51 -9422.97 117.3876 -11.9998
51731 17995.43 -2819.48 -9422.97 117.3534 -8.9046
51732 16940.45 -4569.25 -10619.5 121.1841 -15.0948
51733 17137.41 -3642.6 -10619.5 121.2212 -11.9998
51734 17334.37 -2715.96 -10619.5 121.1841 -8.9047
51735 18188.39 -983.461 -9422.97 117.3534 -3.095
51736 18188.39 0.0679 -9422.97 117.3876 0.0002
51737 18188.38 983.5964 -9422.97 117.3535 3.0954
51738 17520.26 -947.282 -10619.5 121.1841 -3.0948
51739 17520.26 0.0654 -10619.5 121.2212 0.0002
51740 17520.25 947.413 -10619.5 121.1841 3.0953
51741 17995.4 2819.61 -9422.97 117.3535 8.905
51742 17790.91 3781.645 -9422.97 117.3876 12.0002
51743 17586.42 4743.68 -9422.97 117.3535 15.0954
51744 17334.35 2716.085 -10619.5 121.1841 8.9052
51745 17137.38 3642.73 -10619.5 121.2212 12.0002
51746 16940.42 4569.376 -10619.5 121.1841 15.0953
51747 17015.93 6499.45 -9422.97 117.3534 20.905
51748 16615.89 7397.946 -9422.97 117.3876 24.0002
51749 16215.85 8296.443 -9422.97 117.3534 27.0954
51750 16390.85 6260.747 -10619.5 121.1841 20.9052
51751 16005.53 7126.191 -10619.5 121.2212 24.0002
51752 15620.2 7991.634 -10619.5 121.1841 27.0953
51753 15279.81 9942.113 -9392.41 117.2588 33.0508
51754 14728.52 10700.9 -9392.41 117.2897 36
51755 14979.98 9747.053 -10032.2 119.3072 33.0509
51756 13781.51 11396.6 -10032.2 119.2916 39.589
51757 14150.52 10280.96 -10671.9 121.3889 36
51758 13620.9 11009.92 -10671.9 121.3551 38.949
51759 12901.26 12858.55 -9422.97 117.3534 44.905
51760 12170.36 13516.65 -9422.97 117.3876 48.0002
51761 11439.45 14174.76 -9422.97 117.3534 51.0954
51762 12427.31 12386.24 -10619.5 121.1841 44.9052
51763 11723.29 13020.13 -10619.5 121.2212 48.0002
51764 11019.27 13654.03 -10619.5 121.1841 51.0953
51765 9945.898 15259.88 -9422.97 117.3534 56.905
51766 9094.135 15751.64 -9422.97 117.3876 60.0002
51767 8242.373 16243.4 -9422.97 117.3534 63.0954
51768 9580.501 14699.35 -10619.5 121.1841 56.9052
51769 8760.072 15173.02 -10619.5 121.2212 60.0002
51770 7939.644 15646.69 -10619.5 121.1841 63.0953
51771 6555.849 16994.28 -9422.97 117.3534 68.905
51772 5620.457 17298.21 -9422.97 117.3876 72.0002
51773 4685.064 17602.13 -9422.97 117.3534 75.0954
51774 6314.978 16370.03 -10619.5 121.1841 68.9052
51775 5413.995 16662.78 -10619.5 121.2212 72.0002
51776 4513.013 16955.52 -10619.5 121.1841 75.0953
51777 2879.278 17985.95 -9422.97 117.3535 80.905
51778 1901.137 18088.76 -9422.97 117.3876 84.0002
51779 922.9957 18191.56 -9422.97 117.3534 87.0954
51780 2773.459 17325.27 -10619.5 121.1841 80.9052
51781 1831.301 17424.29 -10619.5 121.2212 84.0002
51782 889.1423 17523.31 -10619.5 121.1841 87.0953
51783 -923.132 18191.55 -9422.97 117.3535 92.905
51784 -1901.27 18088.74 -9422.97 117.3876 96.0002
51785 -2879.41 17985.93 -9422.97 117.3534 99.0954
51786 -889.273 17523.3 -10619.5 121.1841 92.9052
51787 -1831.43 17424.27 -10619.5 121.2212 96.0002
51788 -2773.59 17325.25 -10619.5 121.1841 99.0953
51789 -4733.79 17604.24 -9392.41 117.2588 105.0508
51790 -5625.79 17314.41 -9392.41 117.2898 108
51791 -4640.93 17258.81 -10032.2 119.3072 105.0509
51792 -6580.09 16628.74 -10032.2 119.2916 111.589
51793 -5405.02 16634.94 -10671.9 121.3889 108
51794 -6261.97 16356.5 -10671.9 121.3551 110.949
51795 -8242.49 16243.34 -9422.97 117.3534 116.905
51796 -9094.25 15751.57 -9422.97 117.3876 120.0002
51797 -9946.01 15259.8 -9422.97 117.3535 123.0954
51798 -7939.76 15646.63 -10619.5 121.1841 116.9052
51799 -8760.19 15172.96 -10619.5 121.2212 120.0002
51800 -9580.61 14699.28 -10619.5 121.1841 123.0953
51801 -11439.6 14174.67 -9422.97 117.3534 128.9051
51802 -12170.5 13516.56 -9422.97 117.3876 132.0003
51803 -12901.4 12858.45 -9422.97 117.3534 135.0955
51804 -11019.4 13653.95 -10619.5 121.1841 128.9052
51805 -11723.4 13020.05 -10619.5 121.2212 132.0002
51806 -12427.4 12386.14 -10619.5 121.1841 135.0953
51807 -14136.7 11486.5 -9422.97 117.3534 140.9051
51808 -14714.8 10690.81 -9422.97 117.3876 144.0003
51809 -15292.9 9895.118 -9422.97 117.3534 147.0955
51810 -13617.4 11064.52 -10619.5 121.1841 140.9052
51811 -14174.2 10298.1 -10619.5 121.2212 144.0002
51812 -14731.1 9531.674 -10619.5 121.1841 147.0953
51813 -16215.9 8296.322 -9422.97 117.3535 152.905
51814 -16615.9 7397.822 -9422.97 117.3877 156.0002
51815 -17016 6499.322 -9422.97 117.3534 159.0955
51816 -15620.3 7991.518 -10619.5 121.1841 152.9052
51817 -16005.6 7126.071 -10619.5 121.2212 156.0002
51818 -16390.9 6260.625 -10619.5 121.1841 159.0953
51819 -17586.5 4743.549 -9422.97 117.3534 164.905
51820 -17790.9 3781.512 -9422.97 117.3876 168.0002
51821 -17995.4 2819.475 -9422.97 117.3535 171.0954
51822 -16940.5 4569.249 -10619.5 121.1841 164.9052
51823 -17137.4 3642.603 -10619.5 121.2212 168.0002
51824 -17334.4 2715.956 -10619.5 121.1841 171.0953
51825 -16619.8 0 -12002.1 125.8352 180
51826 -16619.8 -856.227 -12002.1 125.7992 -177.0508
51827 -16171.1 1083.076 -12584.1 127.8274 176.1683
51828 -16171.1 -833.076 -12584.1 127.8527 -177.0509
51829 -15722.3 809.9239 -13166 129.9058 177.0511
51830 -15722.3 0 -13166 129.9431 180
51831 -16422.4 -2573.13 -12029.9 125.8933 -171.0951
51832 -16235.7 -3451.08 -12029.9 125.9331 -167.9997
51833 -16049.1 -4329.02 -12029.9 125.8934 -164.9045
51834 -15591.8 -2443.05 -13118.5 129.7344 -171.0948
51835 -15414.6 -3276.53 -13118.5 129.7755 -167.9998
51836 -15237.4 -4110.02 -13118.5 129.7345 -164.9047
51837 -15528.5 -5931.3 -12029.9 125.8934 -159.095
51838 -15163.4 -6751.26 -12029.9 125.9331 -155.9997
51839 -14798.4 -7571.22 -12029.9 125.8933 -152.9046
51840 -14743.1 -5631.38 -13118.5 129.7344 -159.0948
51841 -14396.5 -6409.81 -13118.5 129.7756 -155.9998
51842 -14049.9 -7188.24 -13118.5 129.7345 -152.9047
51843 -13956 -9030.24 -12029.9 125.8933 -147.0951
51844 -13428.4 -9756.38 -12029.9 125.9331 -143.9998
51845 -12900.8 -10482.5 -12029.9 125.8934 -140.9045
51846 -13250.1 -8573.58 -13118.5 129.7344 -147.0948
51847 -12749.3 -9262.95 -13118.5 129.7755 -143.9999
51848 -12248.4 -9952.31 -13118.5 129.7344 -140.9048
51849 -11773.5 -11734.5 -12029.9 125.8934 -135.0951
51850 -11106.5 -12335.1 -12029.9 125.9331 -131.9998
51851 -10439.5 -12935.7 -12029.9 125.8933 -128.9046
51852 -11178 -11141.1 -13118.5 129.7344 -135.0947
51853 -10544.8 -11711.2 -13118.5 129.7756 -132
51854 -9911.54 -12281.4 -13118.5 129.7344 -128.9048
51855 -9076.49 -13925.9 -12029.9 125.8934 -123.0951
51856 -8299.18 -14374.7 -12029.9 125.9331 -119.9998
51857 -7521.86 -14823.5 -12029.9 125.8934 -116.9045
51858 -8617.39 -13221.7 -13118.5 129.7344 -123.0947
51859 -7879.44 -13647.7 -13118.5 129.7756 -119.9998
51860 -7141.5 -14073.8 -13118.5 129.7344 -116.9047
51861 -5135.81 -15806.4 -12002.1 125.8351 -108
51862 -4321.49 -16071 -12002.1 125.7991 -105.0508
51863 -6027.21 -15044.9 -12584.1 127.8274 -111.8318
51864 -4204.84 -15637.1 -12584.1 127.8526 -105.0509
51865 -5628.76 -14702.6 -13166 129.9056 -110.9489
51866 -4858.47 -14952.8 -13166 129.9431 -108
51867 -2627.6 -16413.7 -12029.9 125.8934 -99.0951
51868 -1734.95 -16507.5 -12029.9 125.9332 -95.9998
51869 -842.305 -16601.4 -12029.9 125.8933 -92.9045
51870 -2494.64 -15583.6 -13118.5 129.7344 -99.0948
51871 -1647.2 -15672.7 -13118.5 129.7755 -95.9998
51872 -799.769 -15761.7 -13118.5 129.7345 -92.9048
51873 842.4287 -16601.4 -12029.9 125.8933 -87.095
51874 1735.073 -16507.5 -12029.9 125.9331 -83.9998
51875 2627.718 -16413.7 -12029.9 125.8934 -80.9045
51876 799.8871 -15761.7 -13118.5 129.7345 -87.0948
51877 1647.321 -15672.6 -13118.5 129.7756 -83.9998
51878 2494.755 -15583.6 -13118.5 129.7344 -80.9048
51879 4275.635 -16063.4 -12029.9 125.8934 -75.095
51880 5129.266 -15786.1 -12029.9 125.933 -71.9998
51881 5982.897 -15508.7 -12029.9 125.8933 -68.9045
51882 4059.454 -15251 -13118.5 129.7344 -75.0948
51883 4869.85 -14987.7 -13118.5 129.7755 -71.9998
51884 5680.246 -14724.3 -13118.5 129.7345 -68.9047
51885 7521.975 -14823.4 -12029.9 125.8934 -63.095
51886 8299.285 -14374.7 -12029.9 125.933 -59.9999
51887 9076.595 -13925.9 -12029.9 125.8933 -56.9046
51888 7141.603 -14073.7 -13118.5 129.7344 -63.0948
51889 7879.543 -13647.7 -13118.5 129.7755 -59.9999
51890 8617.484 -13221.6 -13118.5 129.7344 -56.9048
51891 10439.57 -12935.6 -12029.9 125.8934 -51.095
51892 11106.59 -12335 -12029.9 125.9331 -47.9997
51893 11773.6 -11734.4 -12029.9 125.8934 -44.9045
51894 9911.63 -12281.3 -13118.5 129.7345 -51.0947
51895 10544.86 -11711.2 -13118.5 129.7755 -47.9999
51896 11178.1 -11141 -13118.5 129.7344 -44.9048
